ConcatID,Latitude,Longitude
UMNHUMNH:Herp:3780,38.453292,-107.337435
UMNHUMNH:Herp:3735,36.921391,-107.444443
UMNHUMNH:Herp:356,35.938676,-112.152923
UMNHUMNH:Herp:3507,40.92275,-109.651478
UMNHUMNH:Herp:3505,40.92275,-109.651478
UMNHUMNH:Herp:3493,41.580252,-109.545716
UMNHUMNH:Herp:3498,41.580252,-109.545716
UMNHUMNH:Herp:3509,40.92275,-109.651478
UMNHUMNH:Herp:3486,41.580252,-109.545716
UMNHUMNH:Herp:3510,40.92275,-109.651478
UMNHUMNH:Herp:3511,40.92275,-109.651478
UMNHUMNH:Herp:3492,41.580252,-109.545716
UMNHUMNH:Herp:3497,40.988806,-109.600734
UMNHUMNH:Herp:3496,41.580252,-109.545716
UMNHUMNH:Herp:3500,40.893864,-109.861857
UMNHUMNH:Herp:3489,41.580252,-109.545716
UMNHUMNH:Herp:3504,40.92275,-109.651478
UMNHUMNH:Herp:3483,41.580252,-109.545716
UMNHUMNH:Herp:3502,40.893864,-109.861857
UMNHUMNH:Herp:3506,40.92275,-109.651478
UMNHUMNH:Herp:3512,40.92275,-109.651478
UMNHUMNH:Herp:3503,41.580252,-109.545716
UMNHUMNH:Herp:3484,41.580252,-109.545716
UMNHUMNH:Herp:3488,41.580252,-109.545716
UMNHUMNH:Herp:3508,40.92275,-109.651478
UMNHUMNH:Herp:3482,41.580252,-109.545716
UMNHUMNH:Herp:3490,41.580252,-109.545716
UMNHUMNH:Herp:3481,41.580252,-109.545716
UMNHUMNH:Herp:3487,41.580252,-109.545716
UMNHUMNH:Herp:3485,41.580252,-109.545716
UMNHUMNH:Herp:3501,40.893864,-109.861857
UMNHUMNH:Herp:3491,41.580252,-109.545716
UMNHUMNH:Herp:3480,41.580252,-109.545716
UMNHUMNH:Herp:3494,41.580252,-109.545716
UMNHUMNH:Herp:3495,41.580252,-109.545716
UMNHUMNH:Herp:3499,40.893864,-109.861857
UMNHUMNH:Herp:3420,40.76076,-111.958012
UMNHUMNH:Herp:3306,39.345959,-112.372986
UMNHUMNH:Herp:3305,39.345959,-112.372986
UMNHUMNH:Herp:3308,39.345959,-112.372986
UMNHUMNH:Herp:3236,38.957741,-111.859925
UMNHUMNH:Herp:3235,38.957741,-111.859925
UMNHUMNH:Herp:3213,40.769389,-112.100498
UMNHUMNH:Herp:3307,39.345959,-112.372986
UMNHUMNH:Herp:3209,40.769389,-112.100498
UMNHUMNH:Herp:3225,38.871759,-111.31466
UMNHUMNH:Herp:3224,38.957741,-111.859925
UMNHUMNH:Herp:3220,38.803859,-110.737663
UMNHUMNH:Herp:3179,39.955502,-112.399119
UMNHUMNH:Herp:3162,38.99525,-110.161804
UMNHUMNH:Herp:3161,37.854901,-111.443135
UMNHUMNH:Herp:3050,38.37213,-110.25172
UMNHUMNH:Herp:3111,40.769389,-112.100498
UMNHUMNH:Herp:3086,40.769389,-112.100498
UMNHUMNH:Herp:3102,40.77979,-112.166235
UMNHUMNH:Herp:3108,40.769389,-112.100498
UMNHUMNH:Herp:3082,40.769389,-112.100498
UMNHUMNH:Herp:3048,38.37213,-110.25172
UMNHUMNH:Herp:3052,38.37213,-110.25172
UMNHUMNH:Herp:3096,40.667317,-111.923603
UMNHUMNH:Herp:3045,38.37213,-110.25172
UMNHUMNH:Herp:3049,38.37213,-110.25172
UMNHUMNH:Herp:3105,40.777074,-112.09035
UMNHUMNH:Herp:3046,38.37213,-110.25172
UMNHUMNH:Herp:3044,38.37213,-110.25172
UMNHUMNH:Herp:3051,38.37213,-110.25172
UMNHUMNH:Herp:3047,38.37213,-110.25172
UMNHUMNH:Herp:300,41.744196,-111.841598
UMNHUMNH:Herp:2872,37.624165,-109.478177
UMNHUMNH:Herp:2865,37.110832,-113.984248
UMNHUMNH:Herp:2891,37.870921,-109.012277
UMNHUMNH:Herp:2873,37.624165,-109.478177
UMNHUMNH:Herp:261,37.785828,-109.348729
UMNHUMNH:Herp:258,37.785828,-109.348729
UMNHUMNH:Herp:259,37.785828,-109.348729
UMNHUMNH:Herp:260,37.785828,-109.348729
UMNHUMNH:Herp:2485,37.625272,-111.602119
UMNHUMNH:Herp:2487,37.625272,-111.602119
UMNHUMNH:Herp:2486,37.625272,-111.602119
UMNHUMNH:Herp:2484,37.625272,-111.602119
UMNHUMNH:Herp:2417,38.960519,-112.336327
UMNHUMNH:Herp:242,38.573316,-109.54984
UMNHUMNH:Herp:2414,38.960519,-112.336327
UMNHUMNH:Herp:241,38.573316,-109.54984
UMNHUMNH:Herp:2406,39.59941,-110.810715
UMNHUMNH:Herp:2400,39.59941,-110.810715
UMNHUMNH:Herp:2413,38.960519,-112.336327
UMNHUMNH:Herp:2403,39.59941,-110.810715
UMNHUMNH:Herp:2409,39.59941,-110.810715
UMNHUMNH:Herp:2391,39.59941,-110.810715
UMNHUMNH:Herp:2396,39.59941,-110.810715
UMNHUMNH:Herp:2397,39.59941,-110.810715
UMNHUMNH:Herp:240,38.573316,-109.54984
UMNHUMNH:Herp:2410,39.59941,-110.810715
UMNHUMNH:Herp:2415,38.960519,-112.336327
UMNHUMNH:Herp:2411,39.59941,-110.810715
UMNHUMNH:Herp:2389,39.59941,-110.810715
UMNHUMNH:Herp:2401,39.59941,-110.810715
UMNHUMNH:Herp:2418,38.960519,-112.336327
UMNHUMNH:Herp:2387,39.59941,-110.810715
UMNHUMNH:Herp:2393,39.59941,-110.810715
UMNHUMNH:Herp:2402,39.59941,-110.810715
UMNHUMNH:Herp:2407,39.59941,-110.810715
UMNHUMNH:Herp:2394,39.59941,-110.810715
UMNHUMNH:Herp:2419,38.960519,-112.336327
UMNHUMNH:Herp:2405,39.59941,-110.810715
UMNHUMNH:Herp:2404,39.59941,-110.810715
UMNHUMNH:Herp:2388,39.59941,-110.810715
UMNHUMNH:Herp:2399,39.59941,-110.810715
UMNHUMNH:Herp:2412,38.960519,-112.336327
UMNHUMNH:Herp:2392,39.59941,-110.810715
UMNHUMNH:Herp:2334,41.222839,-112.16649
UMNHUMNH:Herp:2371,36.718517,-110.539676
UMNHUMNH:Herp:2398,39.59941,-110.810715
UMNHUMNH:Herp:2416,38.960519,-112.336327
UMNHUMNH:Herp:2343,38.12249,-109.319836
UMNHUMNH:Herp:2331,35.399539,-110.321403
UMNHUMNH:Herp:2346,38.99525,-110.161804
UMNHUMNH:Herp:2341,41.223,-111.97383
UMNHUMNH:Herp:2332,35.399539,-110.321403
UMNHUMNH:Herp:2408,39.59941,-110.810715
UMNHUMNH:Herp:2320,40.750331,-111.806828
UMNHUMNH:Herp:2311,40.750331,-111.806828
UMNHUMNH:Herp:2395,39.59941,-110.810715
UMNHUMNH:Herp:2344,41.163832,-112.122443
UMNHUMNH:Herp:2345,41.163832,-112.122443
UMNHUMNH:Herp:2390,39.59941,-110.810715
UMNHUMNH:Herp:2321,40.750331,-111.806828
UMNHUMNH:Herp:2340,41.223,-111.97383
UMNHUMNH:Herp:2372,36.718517,-110.539676
UMNHUMNH:Herp:2315,40.750331,-111.806828
UMNHUMNH:Herp:2347,35.399539,-110.321403
UMNHUMNH:Herp:2342,38.12249,-109.319836
UMNHUMNH:Herp:2284,40.750331,-111.806828
UMNHUMNH:Herp:2333,41.222839,-112.16649
UMNHUMNH:Herp:2318,40.750331,-111.806828
UMNHUMNH:Herp:2314,40.750331,-111.806828
UMNHUMNH:Herp:2322,40.750331,-111.806828
UMNHUMNH:Herp:2285,40.750331,-111.806828
UMNHUMNH:Herp:2283,40.750331,-111.806828
UMNHUMNH:Herp:2303,40.3333,-112.6
UMNHUMNH:Herp:2313,40.750331,-111.806828
UMNHUMNH:Herp:2319,40.750331,-111.806828
UMNHUMNH:Herp:2286,40.750331,-111.806828
UMNHUMNH:Herp:2305,37.047486,-112.526314
UMNHUMNH:Herp:2287,40.750331,-111.806828
UMNHUMNH:Herp:2304,40.3333,-112.6
UMNHUMNH:Herp:2312,40.750331,-111.806828
UMNHUMNH:Herp:2277,40.750331,-111.806828
UMNHUMNH:Herp:2280,40.686891,-111.875491
UMNHUMNH:Herp:2276,40.750331,-111.806828
UMNHUMNH:Herp:2279,40.495504,-112.015215
UMNHUMNH:Herp:2278,40.750331,-111.806828
UMNHUMNH:Herp:2281,40.686891,-111.875491
UMNHUMNH:Herp:22760,37.649702,-112.434374
UMNHUMNH:Herp:2274,40.750331,-111.806828
UMNHUMNH:Herp:2271,40.763557,-111.831879
UMNHUMNH:Herp:22759,40.750331,-111.806828
UMNHUMNH:Herp:2272,40.750331,-111.806828
UMNHUMNH:Herp:2273,40.750331,-111.806828
UMNHUMNH:Herp:2268,40.750331,-111.806828
UMNHUMNH:Herp:2266,40.750331,-111.806828
UMNHUMNH:Herp:2269,40.750331,-111.806828
UMNHUMNH:Herp:2267,40.750331,-111.806828
UMNHUMNH:Herp:2270,40.763557,-111.831879
UMNHUMNH:Herp:225,37.047486,-112.526314
UMNHUMNH:Herp:2185,36.672172,-110.404573
UMNHUMNH:Herp:2183,36.651665,-110.430137
UMNHUMNH:Herp:21827,37.328835,-113.069317
UMNHUMNH:Herp:2184,36.600375,-110.494046
UMNHUMNH:Herp:2179,36.610636,-110.481264
UMNHUMNH:Herp:2181,36.651665,-110.430137
UMNHUMNH:Herp:2177,36.651665,-110.430137
UMNHUMNH:Herp:2171,36.590113,-110.506828
UMNHUMNH:Herp:2175,36.600375,-110.494046
UMNHUMNH:Herp:21428,40.773758,-111.74183
UMNHUMNH:Herp:21283,40.504114,-112.077717
UMNHUMNH:Herp:21281,40.693836,-111.749376
UMNHUMNH:Herp:21282,41.209441,-112.60392
UMNHUMNH:Herp:20988,40.764677,-111.82768
UMNHUMNH:Herp:20741,40.750331,-111.806828
UMNHUMNH:Herp:2015,40.325911,-112.258557
UMNHUMNH:Herp:2013,40.957998,-112.20717
UMNHUMNH:Herp:2012,40.957998,-112.20717
UMNHUMNH:Herp:2010,40.957998,-112.20717
UMNHUMNH:Herp:2011,40.957998,-112.20717
UMNHUMNH:Herp:2009,40.957998,-112.20717
UMNHUMNH:Herp:19615,40.642858,-120.73947
UMNHUMNH:Herp:19616,40.642858,-120.73947
UMNHUMNH:Herp:19617,40.642858,-120.73947
UMNHUMNH:Herp:19614,40.642858,-120.73947
UMNHUMNH:Herp:195,37.086651,-112.368809
UMNHUMNH:Herp:194,37.086651,-112.368809
UMNHUMNH:Herp:193,37.086651,-112.368809
UMNHUMNH:Herp:192,37.086651,-112.368809
UMNHUMNH:Herp:191,37.086651,-112.368809
UMNHUMNH:Herp:190,37.086651,-112.368809
UMNHUMNH:Herp:1758,39.093583,-111.133225
UMNHUMNH:Herp:1757,39.093583,-111.133225
UMNHUMNH:Herp:1751,37.328835,-113.069317
UMNHUMNH:Herp:1749,37.328835,-113.069317
UMNHUMNH:Herp:174,39.088027,-110.318761
UMNHUMNH:Herp:1750,37.328835,-113.069317
UMNHUMNH:Herp:1748,37.328835,-113.069317
UMNHUMNH:Herp:173,39.088027,-110.318761
UMNHUMNH:Herp:1737,38.957741,-111.859925
UMNHUMNH:Herp:1739,38.957741,-111.859925
UMNHUMNH:Herp:1738,38.957741,-111.859925
UMNHUMNH:Herp:1736,38.957741,-111.859925
UMNHUMNH:Herp:172,39.088027,-110.318761
UMNHUMNH:Herp:171,37.624165,-109.478177
UMNHUMNH:Herp:170,37.624165,-109.478177
UMNHUMNH:Herp:1715,40.750331,-111.806828
UMNHUMNH:Herp:169,37.624165,-109.478177
UMNHUMNH:Herp:168,37.624165,-109.478177
UMNHUMNH:Herp:167,39.265525,-110.348768
UMNHUMNH:Herp:166,38.573316,-109.54984
UMNHUMNH:Herp:165,37.733497,-110.223444
UMNHUMNH:Herp:164,37.733497,-110.223444
UMNHUMNH:Herp:163,37.733497,-110.223444
UMNHUMNH:Herp:162,37.733497,-110.223444
UMNHUMNH:Herp:161,37.733497,-110.223444
UMNHUMNH:Herp:1530,36.651631,-110.520518
UMNHUMNH:Herp:1525,36.672172,-110.404573
UMNHUMNH:Herp:1518,36.651631,-110.520518
UMNHUMNH:Herp:1522,36.651631,-110.520518
UMNHUMNH:Herp:1517,36.538782,-110.570737
UMNHUMNH:Herp:1513,36.651631,-110.520518
UMNHUMNH:Herp:1511,36.651631,-110.520518
UMNHUMNH:Herp:1516,36.51824,-110.596301
UMNHUMNH:Herp:1515,36.413051,-110.822366
UMNHUMNH:Herp:1509,36.651631,-110.520518
UMNHUMNH:Herp:1512,36.651631,-110.520518
UMNHUMNH:Herp:1510,36.651616,-110.538594
UMNHUMNH:Herp:1502,36.538782,-110.570737
UMNHUMNH:Herp:1507,36.651631,-110.520518
UMNHUMNH:Herp:1504,36.413051,-110.822366
UMNHUMNH:Herp:1505,36.672172,-110.404573
UMNHUMNH:Herp:1506,36.651631,-110.520518
UMNHUMNH:Herp:1503,36.672172,-110.404573
UMNHUMNH:Herp:1415,41.209441,-112.60392
UMNHUMNH:Herp:1377,39.59941,-110.810715
UMNHUMNH:Herp:1372,39.59941,-110.810715
UMNHUMNH:Herp:1371,39.59941,-110.810715
UMNHUMNH:Herp:1370,39.59941,-110.810715
UMNHUMNH:Herp:1352,40.750331,-111.806828
UMNHUMNH:Herp:1347,39.861055,-110.061817
UMNHUMNH:Herp:1348,39.846562,-110.061817
UMNHUMNH:Herp:1346,39.875549,-110.061817
UMNHUMNH:Herp:12256,40.750331,-111.806828
UMNHUMNH:Herp:12246,40.750331,-111.806828
UMNHUMNH:Herp:12249,40.667317,-111.923603
UMNHUMNH:Herp:12248,40.667317,-111.923603
UMNHUMNH:Herp:12251,40.750331,-111.806828
UMNHUMNH:Herp:12247,40.750331,-111.806828
UMNHUMNH:Herp:12243,40.750331,-111.806828
UMNHUMNH:Herp:12255,40.764948,-111.848785
UMNHUMNH:Herp:12250,40.750331,-111.806828
UMNHUMNH:Herp:12252,40.750331,-111.806828
UMNHUMNH:Herp:12254,40.750331,-111.806828
UMNHUMNH:Herp:12242,40.750331,-111.806828
UMNHUMNH:Herp:12244,40.750331,-111.806828
UMNHUMNH:Herp:12253,40.750331,-111.806828
UMNHUMNH:Herp:12245,40.750331,-111.806828
UMNHUMNH:Herp:1212,41.037445,-111.655487
UMNHUMNH:Herp:1211,41.037445,-111.655487
UMNHUMNH:Herp:1206,38.923031,-111.248781
UMNHUMNH:Herp:12030,40.686866,-111.799043
UMNHUMNH:Herp:1191,37.275817,-112.63771
UMNHUMNH:Herp:1196,37.762415,-111.598295
UMNHUMNH:Herp:1188,37.275817,-112.63771
UMNHUMNH:Herp:1190,37.275817,-112.63771
UMNHUMNH:Herp:1189,37.275817,-112.63771
UMNHUMNH:Herp:1192,37.275817,-112.63771
UMNHUMNH:Herp:1187,37.275817,-112.63771
UMNHUMNH:Herp:1170,37.871383,-109.342895
UMNHUMNH:Herp:1167,37.871383,-109.342895
UMNHUMNH:Herp:1168,37.871383,-109.342895
UMNHUMNH:Herp:1169,37.871383,-109.342895
UMNHUMNH:Herp:1164,37.871383,-109.342895
UMNHUMNH:Herp:1166,37.871383,-109.342895
UMNHUMNH:Herp:1165,37.871383,-109.342895
CAS259929,38.34025,-119.817333
CAS259928,38.34025,-119.817333
CAS259930,38.354556,-119.862472
CAS259932,38.354556,-119.862472
CAS259931,38.354556,-119.862472
CAS259927,38.34025,-119.817333
CAS259739,36.622694,-115.116667
CAS259738,36.622694,-115.116667
CAS259762,36.622667,-115.111444
CAS259761,36.623417,-115.111694
CAS259760,36.624556,-115.111917
USNMUSNM 21478,45.9173,-119.343
USNMUSNM 313045,47.1301,-119.278
USNMUSNM 44964,46.7029,-117.469
USNMUSNM 44674,42.3796,-118.605
USNMUSNM 37446,34.1156741,-116.8636089
USNMUSNM 87044,39.3856,-110.41
USNMUSNM 313033,34.6948386,-119.6416786
USNMUSNM 18136,37.4102872,-117.5466601
USNMUSNM 335490,39.8801941,-122.99082
USNMUSNM 31038,44.58,-110.5
USNMUSNM 15855,35.5003,-110.084
USNMUSNM 45236,40.9535218,-117.4887033
USNMUSNM 269660,42.1627,-123.622
USNMUSNM 87021,39.723,-110.865
USNMUSNM 48162,41.7781,-106.946
USNMUSNM 40156,40.9652,-108.014
USNMUSNM 16770,44.8516,-113.62
USNMUSNM 50825,38.9217369,-120.0227375
USNMUSNM 50830,41.0640371,-115.2746491
USNMUSNM 565782,44.7833,-108.633
USNMUSNM 37455,34.1683,-116.817
USNMUSNM 11739,39.6406293,-119.2867295
USNMUSNM 87018,39.723,-110.865
USNMUSNM 48176,44.4906,-108.054
USNMUSNM 565777,44.7833,-108.633
USNMUSNM 65185,43.2557,-116.016
USNMUSNM 565786,44.78,-108.87
USNMUSNM 50827,38.9217369,-120.0227375
USNMUSNM 269661,42.1627,-123.622
USNMUSNM 269665,42.1627,-123.622
USNMUSNM 565783,44.675,-108.665
USNMUSNM 45208,40.8343368,-115.7656586
USNMUSNM 335507,39.8801941,-122.99082
USNMUSNM 22587,33.7393,-116.722
USNMUSNM 44754,40.3275,-112.106
USNMUSNM 37451,34.1683,-116.817
USNMUSNM 49583,41.5583,-110.594
USNMUSNM 40160,40.3536,-104.783
USNMUSNM 45126,39.1600343,-119.7667346
USNMUSNM 49584,41.5583,-110.594
USNMUSNM 21931,32.9709,-116.419
USNMUSNM 269664,42.1627,-123.622
USNMUSNM 20522,38.2784474,-120.315736
USNMUSNM 44926,45.7241391,-108.5225281
USNMUSNM 2842,40.6712,-111.909
USNMUSNM 88595,37.0283,-108.706
USNMUSNM 63267,43.2613,-118.807
USNMUSNM 48694,41.02,-109.57
USNMUSNM 44800,39.076,-108.552
USNMUSNM 50957,44.6536,-106.131
USNMUSNM 48129,44.0342,-107.451
USNMUSNM 11938,44.47,-110.842
USNMUSNM 58424,44.58,-110.5
USNMUSNM 44928,45.7241391,-108.5225281
USNMUSNM 66183,40.37,-109.345
USNMUSNM 20529,36.2491126,-117.7326514
USNMUSNM 313034,34.6948386,-119.6416786
USNMUSNM 565792,44.9,-108.83
USNMUSNM 58518,44.58,-110.5
USNMUSNM 44925,45.7241391,-108.5225281
USNMUSNM 313038,34.6948386,-119.6416786
USNMUSNM 40167,39.5347,-107.914
USNMUSNM 44640,36.1495,-109.332
USNMUSNM 64139,33.74,-116.719
USNMUSNM 313036,34.6948386,-119.6416786
USNMUSNM 105258,36.7003,-106.549
USNMUSNM 45190,45.7851,-120.049
USNMUSNM 44750,41.838321,-115.963677
USNMUSNM 65184,43.2557,-116.016
USNMUSNM 53057,45.9173,-119.343
USNMUSNM 48130,43.4125,-109.422
USNMUSNM 36359,38.2185,-112.899
USNMUSNM 20332,38.2784474,-120.315736
USNMUSNM 45187,45.7851,-120.049
USNMUSNM 44927,45.7241391,-108.5225281
USNMUSNM 37457,34.1683,-116.817
USNMUSNM 88594,37.3445,-108.289
USNMUSNM 31043,44.58,-110.5
USNMUSNM 31045,44.58,-110.5
USNMUSNM 269663,42.1627,-123.622
USNMUSNM 118622,37.722865,-119.583712
USNMUSNM 20527,36.2491126,-117.7326514
USNMUSNM 31046,44.58,-110.5
USNMUSNM 2877,40.6712,-111.909
USNMUSNM 565793,44.9,-108.83
USNMUSNM 40166,40.5267,-107.881
USNMUSNM 20329,38.2784474,-120.315736
USNMUSNM 44751,41.838321,-115.963677
USNMUSNM 313043,42.8391,-117.628
USNMUSNM 42112,40.7569,-111.871
USNMUSNM 565798,44.9,-108.83
USNMUSNM 205618,37.1667,-108.472
USNMUSNM 313030,34.6948386,-119.6416786
USNMUSNM 44675,42.3796,-118.605
USNMUSNM 46224,39.1600343,-119.7667346
USNMUSNM 48128,43.4417,-108.17
USNMUSNM 58427,40.9580375,-115.4346518
USNMUSNM 58425,40.9580375,-115.4346518
USNMUSNM 9049,40.7569,-111.871
USNMUSNM 44798,39.076,-108.552
USNMUSNM 44960,46.2148,-119.997
USNMUSNM 66186,40.37,-109.345
USNMUSNM 36086,40.015,-105.27
USNMUSNM 50956,44.6536,-106.131
USNMUSNM 45240,40.496211,-119.7267518
USNMUSNM 44977,43.5863,-119.054
USNMUSNM 20331,38.2784474,-120.315736
USNMUSNM 313435,37.2333,-108.48
USNMUSNM 50826,38.9217369,-120.0227375
USNMUSNM 44848,34.3647611,-117.754632
USNMUSNM 44980,44.8926,-120.242
USNMUSNM 44963,46.7029,-117.469
USNMUSNM 53054,42.8406,-117.624
USNMUSNM 565789,44.9,-108.83
USNMUSNM 37454,34.1683,-116.817
USNMUSNM 53063,45.6396,-120.893
USNMUSNM 335488,39.8584944,-123.00382
USNMUSNM 44707,45.7241391,-108.5225281
USNMUSNM 31042,44.58,-110.5
USNMUSNM 20526,36.2491126,-117.7326514
USNMUSNM 48656,42.6333,-109.465
USNMUSNM 313044,47.1301,-119.278
USNMUSNM 205617,37.1667,-108.472
USNMUSNM 66185,40.37,-109.345
USNMUSNM 61406,46.3246362,-108.5665375
USNMUSNM 313031,34.6948386,-119.6416786
USNMUSNM 565797,44.9,-108.83
USNMUSNM 335506,39.8801941,-122.99082
USNMUSNM 11966,41.2414,-111.968
USNMUSNM 18137,36.9479193,-114.4605805
USNMUSNM 45188,45.7851,-120.049
USNMUSNM 48161,42.1294,-113.343
USNMUSNM 565799,44.9,-108.83
USNMUSNM 565787,44.87,-108.77
USNMUSNM 44961,46.2148,-119.997
USNMUSNM 44753,41.2414,-111.968
USNMUSNM 44799,39.076,-108.552
USNMUSNM 20530,36.2491126,-117.7326514
USNMUSNM 60200,45.7115,-120.727
USNMUSNM 20520,38.2784474,-120.315736
USNMUSNM 87020,39.723,-110.865
USNMUSNM 31040,44.58,-110.5
USNMUSNM 565778,44.7833,-108.633
USNMUSNM 313037,34.6948386,-119.6416786
USNMUSNM 61461,47.3232,-118.567
USNMUSNM 31047,44.58,-110.5
USNMUSNM 37452,34.1683,-116.817
USNMUSNM 45189,45.7851,-120.049
USNMUSNM 50958,44.6536,-106.131
USNMUSNM 565796,44.9,-108.83
USNMUSNM 20330,38.2784474,-120.315736
USNMUSNM 521619,39.6406293,-119.2867295
USNMUSNM 20818,40.7148361,-116.1096657
USNMUSNM 118624,37.722865,-119.583712
USNMUSNM 313039,37.2333,-108.48
USNMUSNM 53058,45.9173,-119.343
USNMUSNM 565781,44.7833,-108.633
USNMUSNM 87022,39.723,-110.865
USNMUSNM 40149,38.7578,-108.261
USNMUSNM 20523,38.2784474,-120.315736
USNMUSNM 31041,44.58,-110.5
USNMUSNM 260873,40.5081,-109.194
USNMUSNM 20525,38.2784474,-120.315736
USNMUSNM 36360,38.2185,-112.899
USNMUSNM 58426,40.9580375,-115.4346518
USNMUSNM 48174,44.4906,-108.054
USNMUSNM 313042,42.8391,-117.628
USNMUSNM 50824,38.9217369,-120.0227375
USNMUSNM 48175,44.4906,-108.358
USNMUSNM 18138,37.7033047,-114.2055823
USNMUSNM 565794,44.9,-108.83
USNMUSNM 565779,44.7833,-108.633
USNMUSNM 335489,39.8801941,-122.99082
USNMUSNM 61459,47.6113,-119.292
USNMUSNM 46225,39.1600343,-119.7667346
USNMUSNM 66184,40.37,-109.345
USNMUSNM 88597,37.2051,-108.488
USNMUSNM 565790,44.9,-108.83
USNMUSNM 4821,41.4838236,-99.7563334
USNMUSNM 53685,32.8584,-116.913
USNMUSNM 44749,41.838321,-115.963677
USNMUSNM 37449,34.1683,-116.817
USNMUSNM 48664,42.1916,-112.251
USNMUSNM 44652,36.1232,-111.254
USNMUSNM 50955,44.6536,-106.131
USNMUSNM 15717,44.73,-110.708
USNMUSNM 521620,39.6406293,-119.2867295
USNMUSNM 44755,40.3275,-112.106
USNMUSNM 565788,44.87,-108.77
USNMUSNM 44611,46.0399,-118.672
USNMUSNM 132039,46.2396,-119.101
USNMUSNM 565780,44.7833,-108.633
USNMUSNM 13991,40.2413,-111.637
USNMUSNM 335492,39.8868932,-123.0898224
USNMUSNM 565795,44.9,-108.83
USNMUSNM 48126,44.25,-107.5
USNMUSNM 269662,42.1627,-123.622
USNMUSNM 20333,38.2784474,-120.315736
USNMUSNM 335505,39.8801941,-122.99082
USNMUSNM 53056,42.8406,-117.624
USNMUSNM 37453,34.1683,-116.817
USNMUSNM 565784,44.675,-108.665
USNMUSNM 4925,40.453,-113.112
USNMUSNM 61460,47.3232,-118.567
USNMUSNM 18135,37.4102872,-117.5466601
USNMUSNM 40154,39.2239,-108.864
USNMUSNM 260874,40.5081,-109.194
USNMUSNM 61667,45.0657592,-105.8794435
USNMUSNM 87019,39.723,-110.865
USNMUSNM 313041,43.0663,-118.868
USNMUSNM 44962,46.7029,-117.469
USNMUSNM 58429,40.9580375,-115.4346518
USNMUSNM 61668,45.0657592,-105.8794435
USNMUSNM 20528,36.2491126,-117.7326514
USNMUSNM 60205,36.1503,-109.58
USNMUSNM 16769,43.8598,-113.475
USNMUSNM 20524,38.2784474,-120.315736
USNMUSNM 37448,34.1683,-116.817
USNMUSNM 16768,43.1905,-112.345
USNMUSNM 521621,39.6406293,-119.2867295
USNMUSNM 20334,38.2784474,-120.315736
USNMUSNM 196526,34.7730402,-119.1296678
USNMUSNM 21479,45.9173,-119.343
USNMUSNM 50829,41.0640371,-115.2746491
USNMUSNM 48160,42.1294,-113.343
USNMUSNM 58428,40.9580375,-115.4346518
USNMUSNM 65186,43.2557,-116.016
USNMUSNM 565776,44.7833,-108.633
USNMUSNM 40157,40.9652,-108.014
USNMUSNM 37450,34.1683,-116.817
USNMUSNM 36356,37.2902,-113.553
USNMUSNM 46201,39.4035543,-116.6116614
USNMUSNM 565791,44.9,-108.83
USNMUSNM 31044,44.58,-110.5
USNMUSNM 15718,44.73,-110.708
USNMUSNM 335491,39.8868932,-123.0898224
USNMUSNM 44742,43.1905,-112.345
USNMUSNM 25921,39.40379,-87.4427726
USNMUSNM 40168,39.7992,-109.025
USNMUSNM 36358,38.2185,-112.899
USNMUSNM 20521,38.2784474,-120.315736
USNMUSNM 50828,38.9217369,-120.0227375
USNMUSNM 313035,34.6948386,-119.6416786
USNMUSNM 44978,43.5863,-119.054
USNMUSNM 36357,38.2185,-112.899
USNMUSNM 88596,37.2051,-108.488
USNMUSNM 48657,42.6333,-109.465
USNMUSNM 14786,39.2307,-108.022
USNMUSNM 40165,38.16,-108.374
USNMUSNM 37447,34.1156741,-116.8636089
USNMUSNM 53055,42.8406,-117.624
USNMUSNM 21168,39.5639159,-121.1077717
USNMUSNM 118623,37.7457642,-119.614713
USNMUSNM 31039,44.58,-110.5
USNMUSNM 313046,47.1301,-119.278
USNMUSNM 565785,44.53,-107.77
USNMUSNM 87043,39.3856,-110.41
USNMUSNM 40155,39.2239,-108.864
USNMUSNM 132040,46.2396,-119.101
USNMUSNM 18134,37.4102872,-117.5466601
USNMUSNM 37456,34.1683,-116.817
USNMUSNM 313032,34.6948386,-119.6416786
USNMUSNM 45216,35.1275357,-118.4476559
USNMUSNM 44748,41.838321,-115.963677
CAS259661,39.655681,-120.639731
CAS259642,39.867539,-120.170269
CAS259617,38.174561,-119.179281
CAS259607,37.296278,-119.497028
MVZMVZ:Herp:9774,30.8834119,-115.4505473
MVZMVZ:Herp:9770,30.8834119,-115.4505473
MVZMVZ:Herp:9775,30.8834119,-115.4505473
MVZMVZ:Herp:9773,30.8834119,-115.4505473
MVZMVZ:Herp:9768,30.8834119,-115.4505473
MVZMVZ:Herp:9771,30.8834119,-115.4505473
MVZMVZ:Herp:9767,30.8834119,-115.4505473
MVZMVZ:Herp:9772,30.8834119,-115.4505473
MVZMVZ:Herp:9769,30.8834119,-115.4505473
MVZMVZ:Herp:9762,31.008554,-115.442739
MVZMVZ:Herp:9764,30.8834119,-115.4505473
MVZMVZ:Herp:9765,30.8834119,-115.4505473
MVZMVZ:Herp:9763,30.8834119,-115.4505473
MVZMVZ:Herp:9761,31.008554,-115.442739
MVZMVZ:Herp:9766,30.8834119,-115.4505473
